"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"15";"55";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"16";"55";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"17";"56";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"18";"56";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"19";"56";"BreakPoint_H_2";"variant_0";"approved";"311.81";"247.38";"1192.0";"871.0";"=400/4a.9/L2.11";"=400/4a.9/L2.11";"220V~";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"20";"56";"BreakPoint_H_2";"variant_0";"approved";"311.81";"270.06";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"21";"57";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"22";"57";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"23";"58";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"24";"58";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"25";"59";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"26";"59";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"27";"60";"BreakPoint_H_2";"variant_0";"approved";"436.54";"88.64";"1192.0";"871.0";"=400/4.9/L1.12";"=400/4.9/L1.12";"220V~";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"28";"60";"BreakPoint_H_2";"variant_0";"approved";"436.54";"111.31";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"29";"60";"BreakPoint_H_2";"variant_0";"approved";"708.66";"88.64";"1192.0";"871.0";"=400/4a.9/L2.12";"=400/4a.9/L2.12";"220V~";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"30";"60";"BreakPoint_H_2";"variant_0";"approved";"708.66";"111.31";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"31";"61";"BreakPoint_H_2";"variant_0";"approved";"119.06";"678.24";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"32";"61";"BreakPoint_H_2";"variant_0";"approved";"119.06";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"33";"62";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"34";"62";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"35";"63";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"36";"63";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"37";"63";"BreakPoint_H_2";"variant_0";"approved";"311.81";"247.38";"1192.0";"871.0";"=400/4a.9/L2.12";"=400/4a.9/L2.12";"220V~";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"38";"63";"BreakPoint_H_2";"variant_0";"approved";"311.81";"270.06";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"39";"64";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"40";"64";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"41";"65";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"42";"65";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"43";"66";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"44";"66";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"45";"67";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"46";"67";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"47";"68";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"48";"68";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"49";"70";"BreakPoint_H_2";"variant_0";"approved";"119.06";"678.24";"1192.0";"871.0";"L-";"L-";"";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"50";"70";"BreakPoint_H_2";"variant_0";"approved";"119.06";"236.04";"1192.0";"871.0";"220V";"220V";"";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"51";"70";"BreakPoint_H_2";"variant_0";"approved";"878.74";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"52";"70";"BreakPoint_H_2";"variant_0";"approved";"878.74";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"53";"71";"BreakPoint_H_2";"variant_0";"approved";"878.74";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"59c";"26";"= 418";"+ 400A";"";"TEXPAN filter rotary valve";"418M2"
"54";"72";"BreakPoint_H_2";"variant_0";"approved";"878.74";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"55";"73";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"56";"73";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"57";"74";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"62";"26";"= 418";"+ 400A";"forming machine D";"injection screw";"418M31"
"58";"74";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"62";"26";"= 418";"+ 400A";"forming machine D";"injection screw";"418M31"
"59";"75";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"63";"26";"= 418";"+ 400A";"forming machine D";"recycling conveyor";"418M32"
"60";"75";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"63";"26";"= 418";"+ 400A";"forming machine D";"recycling conveyor";"418M32"
"61";"76";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"81";"26";"= 418";"+ 400A";"forming machine D";"recycling screw conveyor";"418M33"
"62";"76";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"81";"26";"= 418";"+ 400A";"forming machine D";"recycling screw conveyor";"418M33"
