"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"79";"79";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"17h";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"80";"80";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"18";"104";"= 400";"+ 400SPS";"PLC-system";"PLC-central unit / PLC-II";""
"81";"81";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"19";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"82";"82";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"19a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"83";"83";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"19b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"84";"84";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"19c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"85";"85";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"19d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"86";"86";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"19e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"87";"87";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"19f";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"88";"88";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"20";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"89";"89";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"20a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"90";"90";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"20b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"91";"91";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"20c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"92";"92";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"20d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"93";"93";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"20e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"94";"94";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"21";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"95";"95";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"21d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"96";"96";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"22";"104";"= 400";"+ 400SPS";"general";"general signals";""
"97";"97";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"23";"104";"= 400";"+ 400SPS";"general";"general signals";""
