"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"70";"66";"con_L_LeftUp";"default";"approved";"113.39";"723.6";"1192.0";"871.0";"16b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"71";"66";"con_L_LeftUp";"default";"approved";"385.51";"700.92";"1192.0";"871.0";"16b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"72";"66";"con_L_LeftUp";"default";"approved";"396.85";"723.6";"1192.0";"871.0";"16b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"73";"66";"con_L_LeftUp";"default";"approved";"668.98";"700.92";"1192.0";"871.0";"16b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"74";"66";"con_L_LeftUp";"default";"approved";"680.32";"723.6";"1192.0";"871.0";"16b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"75";"66";"con_L_LeftUp";"default";"approved";"952.44";"700.92";"1192.0";"871.0";"16b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"76";"66";"con_L_LeftUp";"default";"approved";"963.78";"723.6";"1192.0";"871.0";"16b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"77";"67";"con_L_LeftUp";"default";"approved";"102.05";"700.92";"1192.0";"871.0";"16c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"78";"67";"con_L_LeftUp";"default";"approved";"113.39";"723.6";"1192.0";"871.0";"16c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"79";"67";"con_L_LeftUp";"default";"approved";"385.51";"700.92";"1192.0";"871.0";"16c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"80";"67";"con_L_LeftUp";"default";"approved";"396.85";"723.6";"1192.0";"871.0";"16c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"81";"67";"con_L_LeftUp";"default";"approved";"668.98";"700.92";"1192.0";"871.0";"16c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"82";"67";"con_L_LeftUp";"default";"approved";"680.32";"723.6";"1192.0";"871.0";"16c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"83";"67";"con_L_LeftUp";"default";"approved";"952.44";"700.92";"1192.0";"871.0";"16c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
