"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"91";"50";"con_L_LeftDown";"default";"pending";"328.82";"270.06";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"92";"50";"con_L_LeftDown";"default";"pending";"351.5";"258.72";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"93";"50";"con_L_LeftDown";"default";"pending";"612.28";"99.98";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"94";"50";"con_L_LeftDown";"default";"pending";"1009.13";"77.3";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"95";"51";"con_L_LeftDown";"default";"pending";"306.14";"292.73";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"96";"51";"con_L_LeftDown";"default";"pending";"328.82";"270.06";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"97";"51";"con_L_LeftDown";"default";"pending";"351.5";"258.72";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"98";"51";"con_L_LeftDown";"default";"pending";"1009.13";"77.3";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"99";"51";"con_L_LeftDown";"default";"pending";"612.28";"99.98";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"100";"52";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"101";"53";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"102";"54";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"103";"55";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"104";"56";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"105";"56";"con_L_LeftDown";"default";"pending";"408.19";"270.06";"1192.0";"871.0";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"106";"56";"con_L_LeftDown";"default";"pending";"362.83";"247.38";"1192.0";"871.0";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"107";"57";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"108";"58";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"109";"59";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"110";"60";"con_L_LeftDown";"default";"pending";"374.17";"202.02";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"111";"60";"con_L_LeftDown";"default";"pending";"351.5";"190.68";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"112";"60";"con_L_LeftDown";"default";"pending";"328.82";"179.35";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"113";"60";"con_L_LeftDown";"default";"pending";"566.93";"349.43";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"114";"60";"con_L_LeftDown";"default";"pending";"498.9";"88.64";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"115";"60";"con_L_LeftDown";"default";"pending";"521.57";"111.31";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"116";"60";"con_L_LeftDown";"default";"pending";"771.02";"88.64";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"117";"60";"con_L_LeftDown";"default";"pending";"816.38";"111.31";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
