"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"51";"36";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"28";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt left";"413M15"
"52";"37";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"29";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt right";"413M16"
"53";"38";"con_L_LeftUp";"default";"pending";"328.82";"678.24";"1192.0";"871.0";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"54";"38";"con_L_LeftUp";"default";"pending";"351.5";"700.92";"1192.0";"871.0";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"55";"38";"con_L_LeftUp";"default";"pending";"374.17";"723.6";"1192.0";"871.0";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"56";"38";"con_L_LeftUp";"default";"pending";"498.9";"678.24";"1192.0";"871.0";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"57";"38";"con_L_LeftUp";"default";"pending";"521.57";"723.6";"1192.0";"871.0";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"58";"38";"con_L_LeftUp";"default";"pending";"566.93";"723.6";"1192.0";"871.0";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"59";"38";"con_L_LeftUp";"default";"pending";"816.38";"712.26";"1192.0";"871.0";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"60";"38";"con_L_LeftUp";"default";"pending";"839.06";"678.24";"1192.0";"871.0";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"61";"39";"con_L_LeftUp";"default";"pending";"975.12";"236.04";"1192.0";"871.0";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"62";"39";"con_L_LeftUp";"default";"pending";"748.35";"678.24";"1192.0";"871.0";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"63";"40";"con_L_LeftUp";"default";"pending";"430.87";"666.91";"1192.0";"871.0";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"64";"40";"con_L_LeftUp";"default";"pending";"362.83";"723.6";"1192.0";"871.0";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"65";"40";"con_L_LeftUp";"default";"pending";"408.19";"746.28";"1192.0";"871.0";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"66";"40";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"67";"41";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"68";"42";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"69";"43";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"70";"44";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"71";"45";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"72";"46";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
