"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"pin_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"305";"38";"X_Simple_UpDown";"A";"pending";"839.05";"621.55";"1192.0";"871.0";"";"PE";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"306";"38";"X_Simple_UpDown";"A";"pending";"215.43";"621.55";"1192.0";"871.0";"";"7W1";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"307";"38";"X_Simple_UpDown";"A";"pending";"192.75";"621.55";"1192.0";"871.0";"";"A 7V1";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"308";"38";"X_Simple_UpDown";"A";"pending";"170.07";"621.55";"1192.0";"871.0";"+B";"7U1";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"309";"38";"X_Simple_UpDown";"A";"pending";"272.12";"621.55";"1192.0";"871.0";"";"PE";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"310";"38";"X_Simple_UpDown";"A";"pending";"374.17";"621.55";"1192.0";"871.0";"";"7W2";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"311";"38";"X_Simple_UpDown";"A";"pending";"351.49";"621.55";"1192.0";"871.0";"";"A 7V2";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"312";"38";"X_Simple_UpDown";"A";"pending";"328.81";"621.55";"1192.0";"871.0";"";"7U2";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"313";"38";"X_Simple_UpDown";"A";"pending";"544.25";"621.55";"1192.0";"871.0";"";"F B4";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"314";"38";"X_Simple_UpDown";"A";"pending";"521.57";"621.55";"1192.0";"871.0";"";"F B3";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"315";"38";"X_Simple_UpDown";"A";"pending";"498.89";"621.55";"1192.0";"871.0";"+B";"F B2";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"316";"38";"X_Simple_UpDown";"A";"pending";"566.93";"621.55";"1192.0";"871.0";"";"F B5";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"317";"38";"X_Simple_UpDown";"A";"pending";"589.6";"621.55";"1192.0";"871.0";"";"PE";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"318";"38";"X_Simple_UpDown";"A";"pending";"839.05";"542.18";"1192.0";"871.0";"";"PE";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"319";"39";"X_Simple_UpDown";"A";"pending";"861.73";"270.06";"1192.0";"871.0";"";"225";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"320";"40";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"226";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"321";"40";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"A M20";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"322";"40";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"A M20";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"323";"40";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+B";"M20";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"324";"40";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"3";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"325";"40";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"2";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"326";"40";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"1";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"327";"40";"X_Simple_UpDown";"A";"pending";"408.19";"587.54";"1192.0";"871.0";"";"T20";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"328";"40";"X_Simple_UpDown";"A";"pending";"362.83";"587.54";"1192.0";"871.0";"+B";"T20";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"329";"40";"X_Simple_UpDown";"A";"pending";"408.19";"496.83";"1192.0";"871.0";"";"14";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"330";"40";"X_Simple_UpDown";"A";"pending";"362.83";"496.83";"1192.0";"871.0";"";"13";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"331";"40";"X_Simple_UpDown";"A";"pending";"430.86";"496.83";"1192.0";"871.0";"";"PE";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"332";"41";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"227";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"333";"41";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"B M21";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"334";"41";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"B M21";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"335";"41";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+B";"M21";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"336";"41";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"6";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"337";"41";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"5";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"338";"41";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"4";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"339";"42";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"228";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"340";"42";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"B M22";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"341";"42";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"B M22";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"342";"42";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+B";"M22";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"343";"42";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"9";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"344";"42";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"8";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"345";"42";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"7";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"346";"43";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"229";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"347";"43";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"B M23";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"348";"43";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"B M23";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"349";"43";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+B";"M23";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"350";"43";"X_Simple_UpDown";"A";"pending";"238.11";"587.54";"1192.0";"871.0";"";"B PE";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"351";"43";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"3";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"352";"43";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"2";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"353";"43";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"1";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"354";"44";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"230";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"355";"44";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"B M24";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"356";"44";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"B M24";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"357";"44";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+B";"M24";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"358";"44";"X_Simple_UpDown";"A";"pending";"238.11";"587.54";"1192.0";"871.0";"";"B PE";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"359";"44";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"6";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"360";"44";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"5";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"361";"44";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"4";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"362";"45";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"231";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"363";"45";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"B M26";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"364";"45";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"B M26";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"365";"45";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+B";"M26";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"366";"45";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"12";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"367";"45";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"11";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"368";"45";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"10";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"369";"45";"X_Simple_UpDown";"A";"pending";"952.44";"270.06";"1192.0";"871.0";"";"232";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"370";"46";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"233";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"371";"46";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"242";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"372";"46";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"241";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"373";"46";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"240";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"374";"47";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"234";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"375";"47";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"245";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"376";"47";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"244";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"377";"47";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"243";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"378";"48";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"235";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"379";"48";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"248";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"380";"48";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"247";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"381";"48";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"246";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"382";"49";"X_Simple_UpDown";"A";"pending";"215.43";"621.55";"1192.0";"871.0";"";"3-1";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"383";"49";"X_Simple_UpDown";"A";"pending";"192.75";"621.55";"1192.0";"871.0";"";"3-1V";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"384";"49";"X_Simple_UpDown";"A";"pending";"170.07";"621.55";"1192.0";"871.0";"BO";"3-1U";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"385";"49";"X_Simple_UpDown";"A";"pending";"272.12";"621.55";"1192.0";"871.0";"";"PE";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"386";"49";"X_Simple_UpDown";"A";"pending";"215.43";"553.52";"1192.0";"871.0";"";"3";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"387";"49";"X_Simple_UpDown";"A";"pending";"192.75";"553.52";"1192.0";"871.0";"";"2";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"388";"49";"X_Simple_UpDown";"A";"pending";"170.07";"553.52";"1192.0";"871.0";"";"1";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"389";"49";"X_Simple_UpDown";"A";"pending";"374.17";"553.52";"1192.0";"871.0";"";"6";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"390";"49";"X_Simple_UpDown";"A";"pending";"351.49";"553.52";"1192.0";"871.0";"";"5";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"391";"49";"X_Simple_UpDown";"A";"pending";"328.81";"553.52";"1192.0";"871.0";"";"4";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"392";"49";"X_Simple_UpDown";"A";"pending";"374.17";"621.55";"1192.0";"871.0";"";"3-2";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"393";"49";"X_Simple_UpDown";"A";"pending";"351.49";"621.55";"1192.0";"871.0";"";"3-2V";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"394";"49";"X_Simple_UpDown";"A";"pending";"328.81";"621.55";"1192.0";"871.0";"";"3-2U";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"395";"49";"X_Simple_UpDown";"A";"pending";"975.11";"270.06";"1192.0";"871.0";"";"236";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"396";"50";"X_Simple_UpDown";"A";"pending";"895.74";"270.06";"1192.0";"871.0";"";"237";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"397";"50";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"6W";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"398";"50";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"6V";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"399";"50";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"BO";"6U";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"400";"50";"X_Simple_UpDown";"A";"pending";"238.11";"587.54";"1192.0";"871.0";"";"PE";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"401";"50";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"9";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"402";"50";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"8";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"403";"50";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"7";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"404";"51";"X_Simple_UpDown";"A";"pending";"895.74";"270.06";"1192.0";"871.0";"";"238";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"405";"51";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"12";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"406";"51";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"11";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"407";"51";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"10";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"408";"52";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"239";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"409";"52";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"M0D";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"410";"52";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"M0D";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"411";"52";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+D";"M0D";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"412";"52";"X_Simple_UpDown";"A";"pending";"238.11";"587.54";"1192.0";"871.0";"";"PE";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"413";"52";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"3";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"414";"52";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"2";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"415";"52";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"1";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"416";"53";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"240";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"417";"53";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"M1D";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"418";"53";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"M1D";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"419";"53";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+D";"M1D";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"420";"53";"X_Simple_UpDown";"A";"pending";"238.11";"587.54";"1192.0";"871.0";"";"PE";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"421";"53";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"6";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"422";"53";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"5";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"423";"53";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"4";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"424";"54";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"241";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"425";"54";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"D M10";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"426";"54";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"D M10";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"427";"54";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+D";"M10";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"428";"54";"X_Simple_UpDown";"A";"pending";"238.11";"587.54";"1192.0";"871.0";"";"D PE";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"429";"54";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"3";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"430";"54";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"2";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"431";"54";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"1";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"432";"55";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"242";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"433";"55";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"D M11";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"434";"55";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"D M11";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"435";"55";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+D";"M11";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"436";"55";"X_Simple_UpDown";"A";"pending";"238.11";"587.54";"1192.0";"871.0";"";"D PE";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"437";"55";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"6";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"438";"55";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"5";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"439";"55";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"4";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"440";"56";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"243";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"441";"56";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"D M13";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"442";"56";"X_Simple_UpDown";"A";"pending";"192.75";"587.54";"1192.0";"871.0";"";"D M13";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"443";"56";"X_Simple_UpDown";"A";"pending";"170.07";"587.54";"1192.0";"871.0";"+D";"M13";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"444";"56";"X_Simple_UpDown";"A";"pending";"238.11";"587.54";"1192.0";"871.0";"";"D PE";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"445";"56";"X_Simple_UpDown";"A";"pending";"215.43";"519.5";"1192.0";"871.0";"";"9";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"446";"56";"X_Simple_UpDown";"A";"pending";"192.75";"519.5";"1192.0";"871.0";"";"8";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"447";"56";"X_Simple_UpDown";"A";"pending";"170.07";"519.5";"1192.0";"871.0";"";"7";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"448";"56";"X_Simple_UpDown";"A";"pending";"408.19";"587.54";"1192.0";"871.0";"";"T13";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"449";"56";"X_Simple_UpDown";"A";"pending";"362.83";"587.54";"1192.0";"871.0";"+D";"T13";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"450";"56";"X_Simple_UpDown";"A";"pending";"408.19";"496.83";"1192.0";"871.0";"";"2";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"451";"56";"X_Simple_UpDown";"A";"pending";"362.83";"496.83";"1192.0";"871.0";"";"1";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"452";"56";"X_Simple_UpDown";"A";"pending";"430.86";"496.83";"1192.0";"871.0";"";"PE";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"453";"57";"X_Simple_UpDown";"A";"pending";"873.07";"270.06";"1192.0";"871.0";"";"244";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"454";"57";"X_Simple_UpDown";"A";"pending";"215.43";"587.54";"1192.0";"871.0";"";"D M14";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
