"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"pin_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"17";"8";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"360.76";"1192.0";"871.0";"";"L1.12";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"18";"8";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"440.13";"1192.0";"871.0";"";"L1.13";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"19";"8";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"519.5";"1192.0";"871.0";"";"L1.14";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"20";"8";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"598.87";"1192.0";"871.0";"";"L1.15";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"21";"8";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"281.39";"1192.0";"871.0";"";"L1.11";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"22";"8";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"360.76";"1192.0";"871.0";"";"L1.12";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"23";"8";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"440.13";"1192.0";"871.0";"";"L1.13";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"24";"8";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"519.5";"1192.0";"871.0";"";"L1.14";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"25";"8";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"99.98";"1192.0";"871.0";"";"L1.0";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"26";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"99.98";"1192.0";"871.0";"";"L2.0";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"27";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"122.65";"1192.0";"871.0";"";"L2.0";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"28";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"202.02";"1192.0";"871.0";"";"L2.10";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"29";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"281.39";"1192.0";"871.0";"";"L2.11";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"30";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"360.76";"1192.0";"871.0";"";"L2.12";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"31";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"440.13";"1192.0";"871.0";"";"L2.13";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"32";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"519.5";"1192.0";"871.0";"";"L2.14";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"33";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"598.87";"1192.0";"871.0";"";"L2.15";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"34";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"281.39";"1192.0";"871.0";"";"L2.11";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"35";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"360.76";"1192.0";"871.0";"";"L2.12";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"36";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"440.13";"1192.0";"871.0";"";"L1.13";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"37";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"519.5";"1192.0";"871.0";"";"L2.14";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"38";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"99.98";"1192.0";"871.0";"";"L2.0";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"39";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"202.02";"1192.0";"871.0";"";"L2.10";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"40";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"598.87";"1192.0";"871.0";"";"L2.15";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"41";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"678.24";"1192.0";"871.0";"";"L2.16";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"42";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"678.24";"1192.0";"871.0";"";"L2.16";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"43";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"757.61";"1192.0";"871.0";"";"L2.17";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"44";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"757.61";"1192.0";"871.0";"";"L2.17";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"45";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"202.02";"1192.0";"871.0";"";"L2.18";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"46";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"281.39";"1192.0";"871.0";"";"L2.19";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"47";"13";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"360.76";"1192.0";"871.0";"";"L2.20";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"48";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"99.98";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"49";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"236.04";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"50";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"304.07";"1192.0";"871.0";"";"L3.10+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"51";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"360.76";"1192.0";"871.0";"";"L3.11+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"52";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"417.46";"1192.0";"871.0";"";"L3.12+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"53";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"474.15";"1192.0";"871.0";"";"L3.13+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"54";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"530.84";"1192.0";"871.0";"";"L3.14+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"55";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"587.54";"1192.0";"871.0";"";"L3.15+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"56";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"644.23";"1192.0";"871.0";"";"L3.16+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"57";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"700.92";"1192.0";"871.0";"";"L3.17+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"58";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"190.69";"1192.0";"871.0";"";"L3.19+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"59";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"247.38";"1192.0";"871.0";"";"L3.20+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"60";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"122.65";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"61";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"145.33";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"62";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"168.01";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"63";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"190.69";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"64";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"213.36";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"65";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"757.61";"1192.0";"871.0";"";"L3.18+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"66";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"304.07";"1192.0";"871.0";"";"L3.21+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"67";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"417.46";"1192.0";"871.0";"";"L3.23+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"68";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"474.15";"1192.0";"871.0";"";"L3.24+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"69";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"360.76";"1192.0";"871.0";"";"L3.22+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"70";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"530.84";"1192.0";"871.0";"";"L3.25+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"71";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"644.23";"1192.0";"871.0";"";"L3.27+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"72";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"757.61";"1192.0";"871.0";"";"L3.29+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"73";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"587.54";"1192.0";"871.0";"";"L3.26+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"74";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"700.92";"1192.0";"871.0";"";"L3.28+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"75";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"168.01";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"76";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"99.98";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"77";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"122.65";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"78";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"145.33";"1192.0";"871.0";"";"L3-";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"79";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"1031.81";"190.69";"1192.0";"871.0";"";"L3.19+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"80";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"1031.81";"247.38";"1192.0";"871.0";"";"L3.20+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"81";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"1031.81";"360.76";"1192.0";"871.0";"";"L3.22+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"82";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"1031.81";"530.84";"1192.0";"871.0";"";"L3.25+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"83";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"1031.81";"587.54";"1192.0";"871.0";"";"L3.26+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"84";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"304.07";"1192.0";"871.0";"";"L3.10+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"85";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"360.76";"1192.0";"871.0";"";"L3.11+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"86";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"644.23";"1192.0";"871.0";"";"L3.16+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"87";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"700.92";"1192.0";"871.0";"";"L3.17+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"88";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"757.61";"1192.0";"871.0";"";"L3.18+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"89";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"474.15";"1192.0";"871.0";"";"L3.13+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"90";"20";"X_Simple_H_3_Up_SZ";"A";"approved";"1031.81";"417.46";"1192.0";"871.0";"";"L3.23+";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"91";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"99.98";"1192.0";"871.0";"";"L4-";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"92";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"236.04";"1192.0";"871.0";"";"L4-";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"93";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"304.07";"1192.0";"871.0";"";"L4.10";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"94";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"383.44";"1192.0";"871.0";"";"L4.11";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"95";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"462.81";"1192.0";"871.0";"";"L4.12";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"96";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"542.18";"1192.0";"871.0";"";"L4.13";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"97";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"598.87";"1192.0";"871.0";"";"L4.14";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"98";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"655.57";"1192.0";"871.0";"";"L4.15";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"99";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"712.26";"1192.0";"871.0";"";"L4.16";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"100";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"768.95";"1192.0";"871.0";"";"L4.17";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"101";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"360.76";"1192.0";"871.0";"";"L4.19";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"102";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"417.46";"1192.0";"871.0";"";"L4.20";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"103";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"122.65";"1192.0";"871.0";"";"L4-";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"104";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"145.33";"1192.0";"871.0";"";"L4-";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"105";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"168.01";"1192.0";"871.0";"";"L4-";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"106";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"190.69";"1192.0";"871.0";"";"L4-";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"107";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"213.36";"1192.0";"871.0";"";"L4-";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"108";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"304.07";"1192.0";"871.0";"";"L4.18";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"109";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"99.98";"1192.0";"871.0";"";"L4-";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"110";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"519.5";"1192.0";"871.0";"";"L4.13";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"111";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"440.13";"1192.0";"871.0";"";"L4.12";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"112";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"360.76";"1192.0";"871.0";"";"L4.11";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"113";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"655.57";"1192.0";"871.0";"";"L4.15";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"114";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"712.26";"1192.0";"871.0";"";"L4.16";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"115";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"768.95";"1192.0";"871.0";"";"L4.17";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"116";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"1031.81";"304.07";"1192.0";"871.0";"";"L4.18";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"117";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"1031.81";"360.76";"1192.0";"871.0";"";"L4.19";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"118";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"1031.81";"417.46";"1192.0";"871.0";"";"L4.20";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"119";"26";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"360.76";"1192.0";"871.0";"";"L4.11";"6c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"120";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"99.98";"1192.0";"871.0";"";"L5-";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"121";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"145.33";"1192.0";"871.0";"";"L5-";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"122";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"202.02";"1192.0";"871.0";"";"L5.10+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"123";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"281.39";"1192.0";"871.0";"";"L5.11+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"124";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"360.76";"1192.0";"871.0";"";"L5.12+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"125";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"440.13";"1192.0";"871.0";"";"L5.13+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"126";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"519.5";"1192.0";"871.0";"";"L5.14+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"127";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"598.87";"1192.0";"871.0";"";"L5.15+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"128";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"519.5";"1192.0";"871.0";"";"L5.14+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"129";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"99.98";"1192.0";"871.0";"";"L2.0";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"130";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"598.87";"1192.0";"871.0";"";"L5.15+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"131";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"678.24";"1192.0";"871.0";"";"L5.16+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"132";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"442.2";"678.24";"1192.0";"871.0";"";"L5.16+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"133";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"249.45";"757.61";"1192.0";"871.0";"";"L5.17+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"134";"29";"X_Simple_H_3_Up_SZ";"A";"approved";"839.06";"202.02";"1192.0";"871.0";"";"L5.18+";"7b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
