"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"17";"40";"CAB_2";"A";"approved";"180.86";"575.88";"0.0";"0.0";"=427 -W14.1";"";"H05VV5-F 18G1.5 mm²";"7m";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution 427TK4";""
"18";"40";"CAB_2";"A";"approved";"179.25";"653.16";"0.0";"0.0";"=427 +427TK4-W14";"";"H05VV5-F 18G1.5 mm²";"7m";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution 427TK4";""
"19";"41";"CAB_2";"A";"approved";"181.06";"598.59";"0.0";"0.0";"=427 -W15.2";"";"H05VV5-F 25G1.5 mm²";"7n";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution 427TK5";""
"20";"42";"CAB_2";"A";"approved";"181.01";"598.13";"0.0";"0.0";"=427 -W16.2";"";"H05VV5-F 25G1.5 mm²";"7o";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution 427TK6";""
"21";"46";"CAB_2";"A";"approved";"146.62";"667.47";"0.0";"0.0";"=411 -W49.1";"";"H05VV5-F 25G1.5 mm²";"7s";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution A1-A4";""
"22";"46";"CAB_2";"A";"approved";"520.26";"643.67";"0.0";"0.0";"=411 -W50.1";"";"H05VV5-F 25G1.5 mm²";"7s";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution A1-A4";""
"23";"46";"CAB_2";"A";"approved";"736.4";"678.7";"0.0";"0.0";"=411 -W50.2";"";"H05VV5-F 12G1.5 mm²";"7s";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution A1-A4";""
"24";"46";"CAB_2";"A";"approved";"996.06";"665.46";"0.0";"0.0";"=411 -W51.1";"";"H05VV5-F 12G1.5 mm²";"7s";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution A1-A4";""
"25";"46";"CAB_2";"A";"approved";"997.36";"269.0";"0.0";"0.0";"=411 -W51.2";"";"H05VV5-F 5G1.5 mm²";"7s";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution A1-A4";""
"26";"46";"CAB_2";"A";"approved";"521.2";"270.53";"0.0";"0.0";"=411 -W50.3";"";"H05VV5-F 12G1.5 mm²";"7s";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution A1-A4";""
"27";"47";"CAB_2";"A";"approved";"523.03";"270.73";"0.0";"0.0";"=413 -W53.3";"";"H05VV5-F 12G1.5 mm²";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
