"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"pin_1";"style";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"247";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"238.11";"610.21";"1192.0";"871.0";"";"L3.12+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"248";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"238.11";"723.6";"1192.0";"871.0";"";"L3.12+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"249";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"294.8";"610.21";"1192.0";"871.0";"";"L4-";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"250";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"294.8";"723.6";"1192.0";"871.0";"";"L4-";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"251";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"351.5";"610.21";"1192.0";"871.0";"";"L4.11+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"252";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"351.5";"723.6";"1192.0";"871.0";"";"L4.11+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"253";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"555.59";"610.21";"1192.0";"871.0";"";"L3-";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"254";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"555.59";"723.6";"1192.0";"871.0";"";"L3-";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"255";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"612.28";"610.21";"1192.0";"871.0";"";"L3.12+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"256";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"612.28";"723.6";"1192.0";"871.0";"";"L3.12+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"257";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"771.02";"610.21";"1192.0";"871.0";"";"L4-";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"258";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"771.02";"723.6";"1192.0";"871.0";"";"L4-";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"259";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"827.72";"610.21";"1192.0";"871.0";"";"L4.11+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"260";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"827.72";"723.6";"1192.0";"871.0";"";"L4.11+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"261";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"1031.81";"610.21";"1192.0";"871.0";"";"L3-";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"262";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"1031.81";"723.6";"1192.0";"871.0";"";"L3-";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"263";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"1088.5";"610.21";"1192.0";"871.0";"";"L3.12+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"264";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"1088.5";"723.6";"1192.0";"871.0";"";"L3.12+";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"265";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"555.59";"213.36";"1192.0";"871.0";"";"L2.0";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"266";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"555.59";"326.75";"1192.0";"871.0";"";"L2.0";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"267";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"612.28";"213.36";"1192.0";"871.0";"";"L2.11";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"268";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"612.28";"326.75";"1192.0";"871.0";"";"L2.11";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"269";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"725.67";"213.36";"1192.0";"871.0";"";"L01";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"270";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"725.67";"326.75";"1192.0";"871.0";"";"L01";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"271";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"668.98";"213.36";"1192.0";"871.0";"";"L02";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"272";"47";"X_Simple_V_3_Left_SZ";"A";"approved";"668.98";"326.75";"1192.0";"871.0";"";"L02";"";"7t";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution B1-B5";""
"273";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"181.42";"610.21";"1192.0";"871.0";"";"L3-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"274";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"181.42";"723.6";"1192.0";"871.0";"";"L3-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"275";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"238.11";"610.21";"1192.0";"871.0";"";"L3.13+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"276";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"238.11";"723.6";"1192.0";"871.0";"";"L3.13+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"277";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"294.8";"610.21";"1192.0";"871.0";"";"L4-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"278";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"294.8";"723.6";"1192.0";"871.0";"";"L4-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"279";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"351.5";"610.21";"1192.0";"871.0";"";"L4.12+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"280";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"351.5";"723.6";"1192.0";"871.0";"";"L4.12+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"281";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"555.59";"610.21";"1192.0";"871.0";"";"L3-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"282";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"555.59";"723.6";"1192.0";"871.0";"";"L3-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"283";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"612.28";"610.21";"1192.0";"871.0";"";"L3.13+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"284";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"612.28";"723.6";"1192.0";"871.0";"";"L3.13+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"285";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"771.02";"610.21";"1192.0";"871.0";"";"L4-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"286";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"771.02";"723.6";"1192.0";"871.0";"";"L4-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"287";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"827.72";"610.21";"1192.0";"871.0";"";"L4.12+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"288";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"827.72";"723.6";"1192.0";"871.0";"";"L4.12+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"289";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"1031.81";"610.21";"1192.0";"871.0";"";"L3-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"290";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"1031.81";"723.6";"1192.0";"871.0";"";"L3-";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"291";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"1088.5";"610.21";"1192.0";"871.0";"";"L3.13+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"292";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"1088.5";"723.6";"1192.0";"871.0";"";"L3.13+";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"293";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"555.59";"213.36";"1192.0";"871.0";"";"L2.0";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"294";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"555.59";"326.75";"1192.0";"871.0";"";"L2.0";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"295";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"612.28";"213.36";"1192.0";"871.0";"";"L2.12";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"296";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"612.28";"326.75";"1192.0";"871.0";"";"L2.12";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"297";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"725.67";"213.36";"1192.0";"871.0";"";"L01";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"298";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"725.67";"326.75";"1192.0";"871.0";"";"L01";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"299";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"668.98";"213.36";"1192.0";"871.0";"";"L02";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"300";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"668.98";"326.75";"1192.0";"871.0";"";"L02";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"301";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"1088.5";"213.36";"1192.0";"871.0";"";"L01";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"302";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"1088.5";"326.75";"1192.0";"871.0";"";"L01";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"303";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"1031.81";"213.36";"1192.0";"871.0";"";"L02";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"304";"48";"X_Simple_V_3_Left_SZ";"A";"approved";"1031.81";"326.75";"1192.0";"871.0";"";"L02";"";"7v";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution D1-D4";""
"305";"49";"X_Simple_V_3_Left_SZ";"A";"approved";"215.43";"542.18";"1192.0";"871.0";"";"L3-";"";"7w";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution TEXPAN BOX";""
"306";"49";"X_Simple_V_3_Left_SZ";"A";"approved";"215.43";"655.57";"1192.0";"871.0";"";"L3-";"";"7w";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution TEXPAN BOX";""
"307";"49";"X_Simple_V_3_Left_SZ";"A";"approved";"306.14";"542.18";"1192.0";"871.0";"";"L3.12+";"";"7w";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution TEXPAN BOX";""
"308";"49";"X_Simple_V_3_Left_SZ";"A";"approved";"408.19";"655.57";"1192.0";"871.0";"";"L3.12+";"";"7w";"104";"= 400";"+ 400SPS";"control voltage";"power supply / potential distribution TEXPAN BOX";""
"309";"56";"X_Simple_V_3_Left_SZ";"A";"approved";"272.13";"304.07";"1192.0";"871.0";"";"6";"";"11";"104";"= 400";"+ 400SPS";"general";"control voltage
switch on";""
