"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"11";"87";"BreakPoint_V_1";"A";"approved";"884.41";"237.81";"1192.0";"871.0";"==20.9400.201/168.6";"==20.9400.201/168.6";"";"71c";"7";"= 421";"+ 400A";"pre - press";"cleaning brush 1 - 2 - 3 421M";"3, 421M4, 421M5"
"12";"88";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/171.5";"==20.9400.201/171.5";"";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"13";"88";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/171.7";"==20.9400.201/171.7";"";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"14";"88";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/171.8";"==20.9400.201/171.8";"";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"15";"88";"BreakPoint_V_1";"A";"approved";"1122.52";"430.57";"1192.0";"871.0";"==20.9400.201/171.8";"==20.9400.201/171.8";"";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"16";"89";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/256.3";"==20.9400.201/256.3";"";"72";"29";"= 427";"+ 400A";"press hydraulics";"cooling and filtering pump";"427M1.1"
"17";"89";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/256.3";"==20.9400.201/256.3";"";"72";"29";"= 427";"+ 400A";"press hydraulics";"cooling and filtering pump";"427M1.1"
"18";"89";"BreakPoint_V_1";"A";"approved";"805.04";"430.57";"1192.0";"871.0";"==20.9400.201/256.3";"==20.9400.201/256.3";"";"72";"29";"= 427";"+ 400A";"press hydraulics";"cooling and filtering pump";"427M1.1"
"19";"90";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/257.3";"==20.9400.201/257.3";"";"73";"29";"= 427";"+ 400A";"press hydraulics";"fan air cooling";"427M1.2"
"20";"90";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/257.3";"==20.9400.201/257.3";"";"73";"29";"= 427";"+ 400A";"press hydraulics";"fan air cooling";"427M1.2"
"21";"91";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/260.3";"==20.9400.201/260.3";"";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"22";"91";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/260.3";"==20.9400.201/260.3";"";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"23";"91";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/260.4";"==20.9400.201/260.4";"";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"24";"92";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/259.3";"==20.9400.201/259.3";"";"75";"29";"= 427";"+ 400A";"press";"hydraulics HP - pump";"427M3"
"25";"92";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/259.3";"==20.9400.201/259.3";"";"75";"29";"= 427";"+ 400A";"press";"hydraulics HP - pump";"427M3"
"26";"94";"BreakPoint_V_1";"A";"approved";"895.75";"385.21";"1192.0";"871.0";"==20.9400.201/227.3";"==20.9400.201/227.3";"";"76a";"29";"= 427";"+ 400A";"press";"upper cleaning brush 2";"427M5"
"27";"94";"BreakPoint_V_1";"A";"approved";"895.75";"283.17";"1192.0";"871.0";"==20.9400.201/227.3";"==20.9400.201/227.3";"";"76a";"29";"= 427";"+ 400A";"press";"upper cleaning brush 2";"427M5"
"28";"95";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/258.3";"==20.9400.201/258.3";"";"77";"29";"= 427";"+ 400A";"press hydraulics";"washing pump";"427M8.1"
"29";"95";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/258.3";"==20.9400.201/258.3";"";"77";"29";"= 427";"+ 400A";"press hydraulics";"washing pump";"427M8.1"
"30";"96";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/261.4";"==20.9400.201/261.4";"";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"31";"96";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/261.5";"==20.9400.201/261.5";"";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"32";"96";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/261.6";"==20.9400.201/261.6";"";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"33";"97";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/247.3";"==20.9400.201/247.3";"";"79";"29";"= 427";"+ 400A";"press";"exhaust oil mist";"427M23"
"34";"97";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/247.3";"==20.9400.201/247.3";"";"79";"29";"= 427";"+ 400A";"press";"exhaust oil mist";"427M23"
"35";"98";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/240.3";"==20.9400.201/240.3";"";"80";"29";"= 427";"+ 400A";"press";"fan air circulation belt lubrication top";"427M24"
"36";"98";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/240.3";"==20.9400.201/240.3";"";"80";"29";"= 427";"+ 400A";"press";"fan air circulation belt lubrication top";"427M24"
"37";"99";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/240.4";"==20.9400.201/240.4";"";"81";"29";"= 427";"+ 400A";"press";"fan air circulation belt lubrication top";"427M25"
"38";"99";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/240.4";"==20.9400.201/240.4";"";"81";"29";"= 427";"+ 400A";"press";"fan air circulation belt lubrication top";"427M25"
"39";"100";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/243.2";"==20.9400.201/243.2";"";"82";"29";"= 427";"+ 400A";"press";"pump roll rod chain belt lubrication";"427M28"
"40";"100";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/243.2";"==20.9400.201/243.2";"";"82";"29";"= 427";"+ 400A";"press";"pump roll rod chain belt lubrication";"427M28"
"41";"101";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/244.3";"==20.9400.201/244.3";"";"83";"29";"= 427";"+ 400A";"press";"pump align and press lubrication of chain";"427M29"
"42";"101";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/244.3";"==20.9400.201/244.3";"";"83";"29";"= 427";"+ 400A";"press";"pump align and press lubrication of chain";"427M29"
"43";"102";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/245.4";"==20.9400.201/245.4";"";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
"44";"102";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/245.4";"==20.9400.201/245.4";"";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
"45";"102";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/245.5";"==20.9400.201/245.5";"";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
"46";"103";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/248.3";"==20.9400.201/248.3";"";"85";"29";"= 427";"+ 400A";"press";"spare";""
"47";"103";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/248.3";"==20.9400.201/248.3";"";"85";"29";"= 427";"+ 400A";"press";"spare";""
"48";"103";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/248.4";"==20.9400.201/248.4";"";"85";"29";"= 427";"+ 400A";"press";"spare";""
"49";"104";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/249.3";"==20.9400.201/249.3";"";"86";"29";"= 427";"+ 400A";"press";"spare";""
"50";"104";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/249.3";"==20.9400.201/249.3";"";"86";"29";"= 427";"+ 400A";"press";"spare";""
"51";"104";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/249.4";"==20.9400.201/249.4";"";"86";"29";"= 427";"+ 400A";"press";"spare";""
"52";"105";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/250.3";"==20.9400.201/250.3";"";"87";"29";"= 427";"+ 400A";"press";"spare";""
"53";"105";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/250.3";"==20.9400.201/250.3";"";"87";"29";"= 427";"+ 400A";"press";"spare";""
"54";"105";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/250.4";"==20.9400.201/250.4";"";"87";"29";"= 427";"+ 400A";"press";"spare";""
"55";"106";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/251.3";"==20.9400.201/251.3";"";"88";"29";"= 427";"+ 400A";"press";"spare";""
"56";"106";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/251.3";"==20.9400.201/251.3";"";"88";"29";"= 427";"+ 400A";"press";"spare";""
"57";"106";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/251.4";"==20.9400.201/251.4";"";"88";"29";"= 427";"+ 400A";"press";"spare";""
"58";"106";"BreakPoint_V_1";"A";"approved";"952.44";"305.84";"1192.0";"871.0";"==20.9400.201/251.4";"==20.9400.201/251.4";"";"88";"29";"= 427";"+ 400A";"press";"spare";""
"59";"107";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/251a.3";"==20.9400.201/251a.3";"";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"60";"107";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/251a.3";"==20.9400.201/251a.3";"";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"61";"107";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/251a.4";"==20.9400.201/251a.4";"";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"62";"108";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/251b.3";"==20.9400.201/251b.3";"";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"63";"108";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/251b.3";"==20.9400.201/251b.3";"";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"64";"108";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/251b.4";"==20.9400.201/251b.4";"";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"65";"109";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/228.3";"==20.9400.201/228.3";"";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"66";"109";"BreakPoint_V_1";"A";"approved";"782.36";"430.57";"1192.0";"871.0";"==20.9400.201/228.3";"==20.9400.201/228.3";"";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"67";"109";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/228.4";"==20.9400.201/228.4";"";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"68";"109";"BreakPoint_V_1";"A";"approved";"963.78";"430.57";"1192.0";"871.0";"==20.9400.201/228.5";"==20.9400.201/228.5";"";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"69";"109";"BreakPoint_V_1";"A";"approved";"1054.49";"430.57";"1192.0";"871.0";"==20.9400.201/228.6";"==20.9400.201/228.6";"";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"70";"109";"BreakPoint_V_1";"A";"approved";"1145.2";"430.57";"1192.0";"871.0";"==20.9400.201/228.7";"==20.9400.201/228.7";"";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"71";"110";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/229.3";"==20.9400.201/229.3";"";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"72";"110";"BreakPoint_V_1";"A";"approved";"782.36";"430.57";"1192.0";"871.0";"==20.9400.201/229.3";"==20.9400.201/229.3";"";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"73";"110";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/229.4";"==20.9400.201/229.4";"";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"74";"110";"BreakPoint_V_1";"A";"approved";"963.78";"430.57";"1192.0";"871.0";"==20.9400.201/229.5";"==20.9400.201/229.5";"";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"75";"110";"BreakPoint_V_1";"A";"approved";"1054.49";"430.57";"1192.0";"871.0";"==20.9400.201/229.6";"==20.9400.201/229.6";"";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"76";"110";"BreakPoint_V_1";"A";"approved";"1145.2";"430.57";"1192.0";"871.0";"==20.9400.201/229.7";"==20.9400.201/229.7";"";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"77";"111";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/230.3";"==20.9400.201/230.3";"";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"78";"111";"BreakPoint_V_1";"A";"approved";"782.36";"430.57";"1192.0";"871.0";"==20.9400.201/230.3";"==20.9400.201/230.3";"";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"79";"111";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/230.4";"==20.9400.201/230.4";"";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"80";"111";"BreakPoint_V_1";"A";"approved";"963.78";"430.57";"1192.0";"871.0";"==20.9400.201/230.5";"==20.9400.201/230.5";"";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"81";"111";"BreakPoint_V_1";"A";"approved";"1054.49";"430.57";"1192.0";"871.0";"==20.9400.201/230.6";"==20.9400.201/230.6";"";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"82";"111";"BreakPoint_V_1";"A";"approved";"1145.2";"430.57";"1192.0";"871.0";"==20.9400.201/230.7";"==20.9400.201/230.7";"";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"83";"112";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/231.3";"==20.9400.201/231.3";"";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"84";"112";"BreakPoint_V_1";"A";"approved";"782.36";"430.57";"1192.0";"871.0";"==20.9400.201/231.3";"==20.9400.201/231.3";"";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"85";"112";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/231.4";"==20.9400.201/231.4";"";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"86";"112";"BreakPoint_V_1";"A";"approved";"963.78";"430.57";"1192.0";"871.0";"==20.9400.201/231.5";"==20.9400.201/231.5";"";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"87";"112";"BreakPoint_V_1";"A";"approved";"1054.49";"430.57";"1192.0";"871.0";"==20.9400.201/231.6";"==20.9400.201/231.6";"";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"88";"112";"BreakPoint_V_1";"A";"approved";"1145.2";"430.57";"1192.0";"871.0";"==20.9400.201/231.7";"==20.9400.201/231.7";"";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"89";"113";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/232.3";"==20.9400.201/232.3";"";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"90";"113";"BreakPoint_V_1";"A";"approved";"782.36";"430.57";"1192.0";"871.0";"==20.9400.201/232.3";"==20.9400.201/232.3";"";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"91";"113";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/232.4";"==20.9400.201/232.4";"";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"92";"113";"BreakPoint_V_1";"A";"approved";"963.78";"430.57";"1192.0";"871.0";"==20.9400.201/232.6";"==20.9400.201/232.6";"";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"93";"113";"BreakPoint_V_1";"A";"approved";"1054.49";"430.57";"1192.0";"871.0";"==20.9400.201/232.7";"==20.9400.201/232.7";"";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"94";"113";"BreakPoint_V_1";"A";"approved";"1145.2";"430.57";"1192.0";"871.0";"==20.9400.201/232.8";"==20.9400.201/232.8";"";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"95";"113";"BreakPoint_V_1";"A";"approved";"918.43";"396.55";"1192.0";"871.0";"==20.9400.201/232.4";"==20.9400.201/232.4";"";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"96";"114";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/233.3";"==20.9400.201/233.3";"";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"97";"114";"BreakPoint_V_1";"A";"approved";"782.36";"430.57";"1192.0";"871.0";"==20.9400.201/233.3";"==20.9400.201/233.3";"";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"98";"114";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/233.4";"==20.9400.201/233.4";"";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"99";"114";"BreakPoint_V_1";"A";"approved";"963.78";"430.57";"1192.0";"871.0";"==20.9400.201/233.5";"==20.9400.201/233.5";"";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"100";"114";"BreakPoint_V_1";"A";"approved";"1054.49";"430.57";"1192.0";"871.0";"==20.9400.201/233.6";"==20.9400.201/233.6";"";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"101";"115";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/233b.3";"==20.9400.201/233b.3";"";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"102";"115";"BreakPoint_V_1";"A";"approved";"782.36";"430.57";"1192.0";"871.0";"==20.9400.201/233b.3";"==20.9400.201/233b.3";"";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"103";"115";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/233b.4";"==20.9400.201/233b.4";"";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"104";"115";"BreakPoint_V_1";"A";"approved";"963.78";"430.57";"1192.0";"871.0";"==20.9400.201/233b.5";"==20.9400.201/233b.5";"";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"105";"115";"BreakPoint_V_1";"A";"approved";"1054.49";"430.57";"1192.0";"871.0";"==20.9400.201/233b.6";"==20.9400.201/233b.6";"";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"106";"116";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/233d.3";"==20.9400.201/233d.3";"";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"107";"116";"BreakPoint_V_1";"A";"approved";"782.36";"430.57";"1192.0";"871.0";"==20.9400.201/233d.3";"==20.9400.201/233d.3";"";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"108";"116";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/233d.4";"==20.9400.201/233d.4";"";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"109";"116";"BreakPoint_V_1";"A";"approved";"963.78";"430.57";"1192.0";"871.0";"==20.9400.201/233d.5";"==20.9400.201/233d.5";"";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"110";"116";"BreakPoint_V_1";"A";"approved";"1054.49";"430.57";"1192.0";"871.0";"==20.9400.201/233d.6";"==20.9400.201/233d.6";"";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"111";"116";"BreakPoint_V_1";"A";"approved";"1145.2";"430.57";"1192.0";"871.0";"==20.9400.201/233d.7";"==20.9400.201/233d.7";"";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"112";"117";"BreakPoint_V_1";"A";"approved";"532.91";"181.12";"1192.0";"871.0";"==20.9400.201/100.3";"==20.9400.201/100.3";"";"100";"29";"= 427";"+ 400A";"press";"central hydraulic band control";"427M?"
"113";"118";"BreakPoint_V_1";"A";"approved";"997.8";"249.15";"1192.0";"871.0";"==20.9400.201/294.3";"==20.9400.201/294.3";"";"95";"4";"= 442";"+ 400A";"trim saw";"right hand side in front
spare";"442M1"
"114";"118";"BreakPoint_V_1";"A";"approved";"725.67";"317.18";"1192.0";"871.0";"==20.9400.201/294.3";"==20.9400.201/294.3";"";"95";"4";"= 442";"+ 400A";"trim saw";"right hand side in front
spare";"442M1"
"115";"119";"BreakPoint_V_1";"A";"approved";"997.8";"249.15";"1192.0";"871.0";"==20.9400.201/295.3";"==20.9400.201/295.3";"";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"116";"119";"BreakPoint_V_1";"A";"approved";"725.67";"317.18";"1192.0";"871.0";"==20.9400.201/295.3";"==20.9400.201/295.3";"";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"117";"120";"BreakPoint_V_1";"A";"approved";"997.8";"249.15";"1192.0";"871.0";"==20.9400.201/296.3";"==20.9400.201/296.3";"";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
