"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"11";"126";"BreakPoint_H_2";"variant_0";"approved";"493.23";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"98";"21";"= 414";"+ 400H10";"forming machine C";"transport belt to matformer C";"414M01"
"12";"126";"BreakPoint_H_2";"variant_0";"approved";"493.23";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"98";"21";"= 414";"+ 400H10";"forming machine C";"transport belt to matformer C";"414M01"
"13";"126";"BreakPoint_H_2";"variant_0";"approved";"493.23";"519.5";"1192.0";"871.0";"4.9/ L2.12";"4.9/ L2.12";"220V~";"98";"21";"= 414";"+ 400H10";"forming machine C";"transport belt to matformer C";"414M01"
"14";"127";"BreakPoint_H_2";"variant_0";"approved";"527.24";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"99";"21";"= 414";"+ 400H10";"forming machine C";"transport belt ??";"414M02"
"15";"127";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"99";"21";"= 414";"+ 400H10";"forming machine C";"transport belt ??";"414M02"
"16";"127";"BreakPoint_H_2";"variant_0";"approved";"527.24";"519.5";"1192.0";"871.0";"4.9/ L2.12";"4.9/ L2.12";"220V~";"99";"21";"= 414";"+ 400H10";"forming machine C";"transport belt ??";"414M02"
"17";"128";"BreakPoint_H_2";"variant_0";"approved";"856.06";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"100";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M3"
"18";"128";"BreakPoint_H_2";"variant_0";"approved";"504.57";"77.3";"1192.0";"871.0";"4.9/L2.12";"4.9/L2.12";"220V~";"100";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M3"
"19";"128";"BreakPoint_H_2";"variant_0";"approved";"504.57";"99.98";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"100";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M3"
"20";"129";"BreakPoint_H_2";"variant_0";"approved";"583.94";"712.26";"1192.0";"871.0";"4.9/ L3-";"4.9/ L3-";"";"101";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M3"
"21";"129";"BreakPoint_H_2";"variant_0";"approved";"583.94";"88.64";"1192.0";"871.0";"4.9/ L3.11+";"4.9/ L3.11+";"24V=";"101";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M3"
"22";"130";"BreakPoint_H_2";"variant_0";"approved";"1003.46";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"103";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M5, 414M6"
"23";"130";"BreakPoint_H_2";"variant_0";"approved";"549.92";"77.3";"1192.0";"871.0";"4.9/L2.12";"4.9/L2.12";"220V~";"103";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M5, 414M6"
"24";"130";"BreakPoint_H_2";"variant_0";"approved";"549.92";"99.98";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"103";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M5, 414M6"
"25";"131";"BreakPoint_H_2";"variant_0";"approved";"583.94";"712.26";"1192.0";"871.0";"4.9/ L3-";"4.9/ L3-";"";"104";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M5, 414M6"
"26";"131";"BreakPoint_H_2";"variant_0";"approved";"583.94";"88.64";"1192.0";"871.0";"4.9/ L3.11+";"4.9/ L3.11+";"24V=";"104";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M5, 414M6"
"27";"132";"BreakPoint_H_2";"variant_0";"approved";"1003.46";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"28";"132";"BreakPoint_H_2";"variant_0";"approved";"549.92";"77.3";"1192.0";"871.0";"4.9/L2.12";"4.9/L2.12";"220V~";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"29";"132";"BreakPoint_H_2";"variant_0";"approved";"549.92";"99.98";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"30";"133";"BreakPoint_H_2";"variant_0";"approved";"583.94";"712.26";"1192.0";"871.0";"4.9/ L3-";"4.9/ L3-";"";"107";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"31";"133";"BreakPoint_H_2";"variant_0";"approved";"583.94";"88.64";"1192.0";"871.0";"4.9/ L3.11+";"4.9/ L3.11+";"24V=";"107";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"32";"134";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"109";"21";"= 414";"+ 400H10";"forming machine C";"dosing belt cleaning brush";"414M10"
"33";"134";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"109";"21";"= 414";"+ 400H10";"forming machine C";"dosing belt cleaning brush";"414M10"
"34";"135";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"110";"21";"= 414";"+ 400H10";"forming machine C";"rotary combs";"414M11"
"35";"135";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"110";"21";"= 414";"+ 400H10";"forming machine C";"rotary combs";"414M11"
"36";"136";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"37";"136";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"38";"136";"BreakPoint_H_2";"variant_0";"approved";"311.81";"247.38";"1192.0";"871.0";"4.9/L2.12";"4.9/L2.12";"220V~";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"39";"136";"BreakPoint_H_2";"variant_0";"approved";"311.81";"270.06";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"40";"137";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"112";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt left";"414M15"
"41";"137";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"112";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt left";"414M15"
"42";"138";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"113";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt right";"414M16"
"43";"138";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"113";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt right";"414M16"
"44";"139";"BreakPoint_H_2";"variant_0";"approved";"470.55";"88.64";"1192.0";"871.0";"4.9/L1.12";"4.9/L1.12";"220V~";"114";"21";"= 414";"+ 400H10";"forming machine C";"transverse belt";"414M17"
"45";"139";"BreakPoint_H_2";"variant_0";"approved";"470.55";"111.31";"1192.0";"871.0";"4.9/L1.0";"4.9/L1.0";"";"114";"21";"= 414";"+ 400H10";"forming machine C";"transverse belt";"414M17"
"46";"139";"BreakPoint_H_2";"variant_0";"approved";"708.66";"88.64";"1192.0";"871.0";"4.9/L2.12";"4.9/L2.12";"220V~";"114";"21";"= 414";"+ 400H10";"forming machine C";"transverse belt";"414M17"
"47";"139";"BreakPoint_H_2";"variant_0";"approved";"708.66";"111.31";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"114";"21";"= 414";"+ 400H10";"forming machine C";"transverse belt";"414M17"
"48";"140";"BreakPoint_H_2";"variant_0";"approved";"119.06";"678.24";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"115";"21";"= 414";"+ 400H10";"forming machine C";"transverse belt";"414M17"
"49";"140";"BreakPoint_H_2";"variant_0";"approved";"119.06";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"115";"21";"= 414";"+ 400H10";"forming machine C";"transverse belt";"414M17"
"50";"141";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"51";"141";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"52";"141";"BreakPoint_H_2";"variant_0";"approved";"311.81";"247.38";"1192.0";"871.0";"4.9/L2.12";"4.9/L2.12";"220V~";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"53";"141";"BreakPoint_H_2";"variant_0";"approved";"311.81";"270.06";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"54";"142";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"117";"21";"= 414";"+ 400H10";"forming machine C";"slow disks rolls";"414M21"
"55";"142";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"117";"21";"= 414";"+ 400H10";"forming machine C";"slow disks rolls";"414M21"
"56";"143";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"118";"21";"= 414";"+ 400H10";"forming machine C";"transport belt";"422M11"
"57";"143";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"118";"21";"= 414";"+ 400H10";"forming machine C";"transport belt";"422M11"
"58";"144";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"4.9/L2.0";"4.9/L2.0";"";"119";"21";"= 414";"+ 400H10";"forming machine C";"transport belt cleaning brush";"414M26"
"59";"144";"BreakPoint_H_2";"variant_0";"approved";"561.26";"77.3";"1192.0";"871.0";"4.9/L3.11+";"4.9/L3.11+";"24V=";"119";"21";"= 414";"+ 400H10";"forming machine C";"transport belt cleaning brush";"414M26"
"60";"145";"BreakPoint_H_2";"variant_0";"approved";"1014.8";"111.31";"1192.0";"871.0";"L71+";"L71+";"24V=";"763";"2";"= 763";"+ ???";"";"band spraying infeed";""
"61";"145";"BreakPoint_H_2";"variant_0";"approved";"1014.8";"88.64";"1192.0";"871.0";"L70+";"L70+";"24V=";"763";"2";"= 763";"+ ???";"";"band spraying infeed";""
"62";"145";"BreakPoint_H_2";"variant_0";"approved";"1014.8";"133.99";"1192.0";"871.0";"L7-";"L7-";"0V 24V=";"763";"2";"= 763";"+ ???";"";"band spraying infeed";""
