"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"149";"119";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.23";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"150";"119";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.23";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"151";"119";"BusBar_Con_Down";"A";"approved";"374.17";"68.8";"1192.0";"871.0";"1L1.23";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"152";"119";"BusBar_Con_Down";"A";"approved";"419.53";"91.47";"1192.0";"871.0";"1L3.23";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"153";"119";"BusBar_Con_Down";"A";"approved";"238.11";"465.65";"1192.0";"871.0";"PE";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"154";"120";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.22";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
"155";"120";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.22";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
"156";"120";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.22";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
"157";"120";"BusBar_Con_Down";"A";"approved";"374.17";"68.8";"1192.0";"871.0";"1L1.22";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
"158";"120";"BusBar_Con_Down";"A";"approved";"419.53";"91.47";"1192.0";"871.0";"1L3.22";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
"159";"120";"BusBar_Con_Down";"A";"approved";"238.11";"465.65";"1192.0";"871.0";"PE";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
"160";"121";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.23";"98";"4";"= 442";"+ 400A";"trim saw";"left hand side at rear
spare";"442M4"
"161";"121";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.23";"98";"4";"= 442";"+ 400A";"trim saw";"left hand side at rear
spare";"442M4"
"162";"121";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.23";"98";"4";"= 442";"+ 400A";"trim saw";"left hand side at rear
spare";"442M4"
"163";"121";"BusBar_Con_Down";"A";"approved";"374.17";"68.8";"1192.0";"871.0";"1L1.23";"98";"4";"= 442";"+ 400A";"trim saw";"left hand side at rear
spare";"442M4"
"164";"121";"BusBar_Con_Down";"A";"approved";"419.53";"91.47";"1192.0";"871.0";"1L3.23";"98";"4";"= 442";"+ 400A";"trim saw";"left hand side at rear
spare";"442M4"
"165";"121";"BusBar_Con_Down";"A";"approved";"238.11";"465.65";"1192.0";"871.0";"PE";"98";"4";"= 442";"+ 400A";"trim saw";"left hand side at rear
spare";"442M4"
"166";"122";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.21";"99";"1";"= 447";"+ 400A";"";"roller conveyor
spare";"447M1"
"167";"122";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.21";"99";"1";"= 447";"+ 400A";"";"roller conveyor
spare";"447M1"
"168";"122";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.21";"99";"1";"= 447";"+ 400A";"";"roller conveyor
spare";"447M1"
"169";"122";"BusBar_Con_Down";"A";"approved";"260.79";"556.35";"1192.0";"871.0";"PE";"99";"1";"= 447";"+ 400A";"";"roller conveyor
spare";"447M1"
"170";"122";"BusBar_Con_Down";"A";"approved";"510.24";"556.35";"1192.0";"871.0";"PE";"99";"1";"= 447";"+ 400A";"";"roller conveyor
spare";"447M1"
"171";"122";"BusBar_Con_Down";"A";"approved";"668.98";"556.35";"1192.0";"871.0";"PE";"99";"1";"= 447";"+ 400A";"";"roller conveyor
spare";"447M1"
"172";"123";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.21";"100";"1";"= 448";"+ 400A";"";"roller conveyor
spare";"448M1"
"173";"123";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.21";"100";"1";"= 448";"+ 400A";"";"roller conveyor
spare";"448M1"
"174";"123";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.21";"100";"1";"= 448";"+ 400A";"";"roller conveyor
spare";"448M1"
"175";"123";"BusBar_Con_Down";"A";"approved";"260.79";"556.35";"1192.0";"871.0";"PE";"100";"1";"= 448";"+ 400A";"";"roller conveyor
spare";"448M1"
"176";"123";"BusBar_Con_Down";"A";"approved";"510.24";"556.35";"1192.0";"871.0";"PE";"100";"1";"= 448";"+ 400A";"";"roller conveyor
spare";"448M1"
"177";"123";"BusBar_Con_Down";"A";"approved";"668.98";"556.35";"1192.0";"871.0";"PE";"100";"1";"= 448";"+ 400A";"";"roller conveyor
spare";"448M1"
"178";"124";"BusBar_Con_Down";"A";"approved";"317.48";"511.0";"1192.0";"871.0";"PE";"3";"21";"= 414";"+ 400H10";"forming machine C";"illumination & sockets";""
"179";"125";"BusBar_Con_Down";"A";"approved";"748.35";"442.97";"1192.0";"871.0";"PE";"4";"21";"= 414";"+ 400H10";"";"power supply";""
"180";"125";"BusBar_Con_Down";"A";"approved";"1088.5";"442.97";"1192.0";"871.0";"PE";"4";"21";"= 414";"+ 400H10";"";"power supply";""
"181";"126";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"98";"21";"= 414";"+ 400H10";"forming machine C";"transport belt to matformer C";"414M01"
"182";"126";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"98";"21";"= 414";"+ 400H10";"forming machine C";"transport belt to matformer C";"414M01"
"183";"126";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"98";"21";"= 414";"+ 400H10";"forming machine C";"transport belt to matformer C";"414M01"
"184";"127";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"99";"21";"= 414";"+ 400H10";"forming machine C";"transport belt ??";"414M02"
"185";"127";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"99";"21";"= 414";"+ 400H10";"forming machine C";"transport belt ??";"414M02"
"186";"127";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"99";"21";"= 414";"+ 400H10";"forming machine C";"transport belt ??";"414M02"
"187";"128";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"100";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M3"
"188";"128";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"100";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M3"
"189";"128";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"100";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M3"
"190";"130";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"103";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M5, 414M6"
"191";"130";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"103";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M5, 414M6"
"192";"130";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"103";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M5, 414M6"
"193";"132";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"194";"132";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"195";"132";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"196";"134";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"109";"21";"= 414";"+ 400H10";"forming machine C";"dosing belt cleaning brush";"414M10"
"197";"134";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"109";"21";"= 414";"+ 400H10";"forming machine C";"dosing belt cleaning brush";"414M10"
"198";"134";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"109";"21";"= 414";"+ 400H10";"forming machine C";"dosing belt cleaning brush";"414M10"
"199";"135";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"110";"21";"= 414";"+ 400H10";"forming machine C";"rotary combs";"414M11"
"200";"135";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"110";"21";"= 414";"+ 400H10";"forming machine C";"rotary combs";"414M11"
"201";"135";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"110";"21";"= 414";"+ 400H10";"forming machine C";"rotary combs";"414M11"
"202";"136";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"203";"136";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"204";"136";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"205";"137";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"112";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt left";"414M15"
"206";"137";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"112";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt left";"414M15"
"207";"137";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"112";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt left";"414M15"
"208";"138";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"113";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt right";"414M16"
"209";"138";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"113";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt right";"414M16"
"210";"138";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"113";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt right";"414M16"
"211";"139";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"114";"21";"= 414";"+ 400H10";"forming machine C";"transverse belt";"414M17"
"212";"139";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"114";"21";"= 414";"+ 400H10";"forming machine C";"transverse belt";"414M17"
"213";"139";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"114";"21";"= 414";"+ 400H10";"forming machine C";"transverse belt";"414M17"
"214";"141";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"215";"141";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"216";"141";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"217";"142";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"117";"21";"= 414";"+ 400H10";"forming machine C";"slow disks rolls";"414M21"
"218";"142";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"117";"21";"= 414";"+ 400H10";"forming machine C";"slow disks rolls";"414M21"
"219";"142";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"117";"21";"= 414";"+ 400H10";"forming machine C";"slow disks rolls";"414M21"
"220";"143";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"118";"21";"= 414";"+ 400H10";"forming machine C";"transport belt";"422M11"
"221";"143";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"118";"21";"= 414";"+ 400H10";"forming machine C";"transport belt";"422M11"
"222";"143";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"118";"21";"= 414";"+ 400H10";"forming machine C";"transport belt";"422M11"
"223";"144";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"11.1L1";"119";"21";"= 414";"+ 400H10";"forming machine C";"transport belt cleaning brush";"414M26"
"224";"144";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"11.1L2";"119";"21";"= 414";"+ 400H10";"forming machine C";"transport belt cleaning brush";"414M26"
"225";"144";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"11.1L3";"119";"21";"= 414";"+ 400H10";"forming machine C";"transport belt cleaning brush";"414M26"
"226";"145";"BusBar_Con_Down";"A";"approved";"272.13";"601.71";"1192.0";"871.0";"PEN";"763";"2";"= 763";"+ ???";"";"band spraying infeed";""
"227";"146";"BusBar_Con_Down";"A";"approved";"204.09";"601.71";"1192.0";"871.0";"PEN";"764";"2";"= 763";"+ ???";"";"band spraying infeed";""
