"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"51";"102";"con_L_LeftDown";"default";"approved";"725.67";"485.49";"1192.0";"871.0";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
"52";"103";"con_L_LeftDown";"default";"approved";"328.82";"292.73";"1192.0";"871.0";"85";"29";"= 427";"+ 400A";"press";"spare";""
"53";"103";"con_L_LeftDown";"default";"approved";"374.17";"270.06";"1192.0";"871.0";"85";"29";"= 427";"+ 400A";"press";"spare";""
"54";"103";"con_L_LeftDown";"default";"approved";"351.5";"281.39";"1192.0";"871.0";"85";"29";"= 427";"+ 400A";"press";"spare";""
"55";"103";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"85";"29";"= 427";"+ 400A";"press";"spare";""
"56";"103";"con_L_LeftDown";"default";"approved";"725.67";"485.49";"1192.0";"871.0";"85";"29";"= 427";"+ 400A";"press";"spare";""
"57";"104";"con_L_LeftDown";"default";"approved";"328.82";"292.73";"1192.0";"871.0";"86";"29";"= 427";"+ 400A";"press";"spare";""
"58";"104";"con_L_LeftDown";"default";"approved";"374.17";"270.06";"1192.0";"871.0";"86";"29";"= 427";"+ 400A";"press";"spare";""
"59";"104";"con_L_LeftDown";"default";"approved";"351.5";"281.39";"1192.0";"871.0";"86";"29";"= 427";"+ 400A";"press";"spare";""
"60";"104";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"86";"29";"= 427";"+ 400A";"press";"spare";""
"61";"104";"con_L_LeftDown";"default";"approved";"725.67";"485.49";"1192.0";"871.0";"86";"29";"= 427";"+ 400A";"press";"spare";""
"62";"105";"con_L_LeftDown";"default";"approved";"328.82";"292.73";"1192.0";"871.0";"87";"29";"= 427";"+ 400A";"press";"spare";""
"63";"105";"con_L_LeftDown";"default";"approved";"374.17";"270.06";"1192.0";"871.0";"87";"29";"= 427";"+ 400A";"press";"spare";""
"64";"105";"con_L_LeftDown";"default";"approved";"351.5";"281.39";"1192.0";"871.0";"87";"29";"= 427";"+ 400A";"press";"spare";""
"65";"105";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"87";"29";"= 427";"+ 400A";"press";"spare";""
"66";"105";"con_L_LeftDown";"default";"approved";"725.67";"485.49";"1192.0";"871.0";"87";"29";"= 427";"+ 400A";"press";"spare";""
"67";"106";"con_L_LeftDown";"default";"approved";"328.82";"292.73";"1192.0";"871.0";"88";"29";"= 427";"+ 400A";"press";"spare";""
"68";"106";"con_L_LeftDown";"default";"approved";"374.17";"270.06";"1192.0";"871.0";"88";"29";"= 427";"+ 400A";"press";"spare";""
"69";"106";"con_L_LeftDown";"default";"approved";"351.5";"281.39";"1192.0";"871.0";"88";"29";"= 427";"+ 400A";"press";"spare";""
"70";"106";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"88";"29";"= 427";"+ 400A";"press";"spare";""
"71";"106";"con_L_LeftDown";"default";"approved";"725.67";"485.49";"1192.0";"871.0";"88";"29";"= 427";"+ 400A";"press";"spare";""
"72";"107";"con_L_LeftDown";"default";"approved";"328.82";"292.73";"1192.0";"871.0";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"73";"107";"con_L_LeftDown";"default";"approved";"374.17";"270.06";"1192.0";"871.0";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"74";"107";"con_L_LeftDown";"default";"approved";"351.5";"281.39";"1192.0";"871.0";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"75";"107";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"76";"107";"con_L_LeftDown";"default";"approved";"725.67";"485.49";"1192.0";"871.0";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"77";"108";"con_L_LeftDown";"default";"approved";"328.82";"292.73";"1192.0";"871.0";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"78";"108";"con_L_LeftDown";"default";"approved";"374.17";"270.06";"1192.0";"871.0";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"79";"108";"con_L_LeftDown";"default";"approved";"351.5";"281.39";"1192.0";"871.0";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"80";"108";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"81";"108";"con_L_LeftDown";"default";"approved";"725.67";"485.49";"1192.0";"871.0";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"82";"109";"con_L_LeftDown";"default";"approved";"1031.81";"77.3";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"83";"109";"con_L_LeftDown";"default";"approved";"680.32";"304.07";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"84";"109";"con_L_LeftDown";"default";"approved";"351.5";"179.35";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"85";"109";"con_L_LeftDown";"default";"approved";"306.14";"202.02";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"86";"109";"con_L_LeftDown";"default";"approved";"328.82";"190.68";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"87";"109";"con_L_LeftDown";"default";"approved";"532.91";"202.02";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"88";"109";"con_L_LeftDown";"default";"approved";"487.56";"179.35";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"89";"110";"con_L_LeftDown";"default";"approved";"1031.81";"77.3";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"90";"110";"con_L_LeftDown";"default";"approved";"680.32";"304.07";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"91";"110";"con_L_LeftDown";"default";"approved";"351.5";"179.35";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"92";"110";"con_L_LeftDown";"default";"approved";"306.14";"202.02";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"93";"110";"con_L_LeftDown";"default";"approved";"328.82";"190.68";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"94";"110";"con_L_LeftDown";"default";"approved";"532.91";"202.02";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"95";"110";"con_L_LeftDown";"default";"approved";"487.56";"179.35";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"96";"111";"con_L_LeftDown";"default";"approved";"1031.81";"77.3";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"97";"111";"con_L_LeftDown";"default";"approved";"680.32";"304.07";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"98";"111";"con_L_LeftDown";"default";"approved";"351.5";"179.35";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"99";"111";"con_L_LeftDown";"default";"approved";"306.14";"202.02";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"100";"111";"con_L_LeftDown";"default";"approved";"328.82";"190.68";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"101";"111";"con_L_LeftDown";"default";"approved";"532.91";"202.02";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"102";"111";"con_L_LeftDown";"default";"approved";"487.56";"179.35";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"103";"112";"con_L_LeftDown";"default";"approved";"1031.81";"77.3";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"104";"112";"con_L_LeftDown";"default";"approved";"680.32";"304.07";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"105";"112";"con_L_LeftDown";"default";"approved";"351.5";"179.35";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"106";"112";"con_L_LeftDown";"default";"approved";"306.14";"202.02";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"107";"112";"con_L_LeftDown";"default";"approved";"328.82";"190.68";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"108";"112";"con_L_LeftDown";"default";"approved";"532.91";"202.02";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"109";"112";"con_L_LeftDown";"default";"approved";"487.56";"179.35";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"110";"113";"con_L_LeftDown";"default";"approved";"1031.81";"77.3";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
