"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"74";"46";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/85.4";"==20.9400.201/85.4";"";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"75";"46";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/85.5";"==20.9400.201/85.5";"";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"76";"46";"BreakPoint_V_1";"A";"approved";"805.04";"430.57";"1192.0";"871.0";"==20.9400.201/85.5";"==20.9400.201/85.5";"";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"77";"47";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/86.4";"==20.9400.201/86.4";"";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"78";"47";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/86.5";"==20.9400.201/86.5";"";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"79";"48";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/87.5";"==20.9400.201/87.5";"";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"80";"48";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/87.5";"==20.9400.201/87.5";"";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"81";"49";"BreakPoint_V_1";"A";"approved";"975.12";"305.84";"1192.0";"871.0";"==20.9400.201/95a.1";"==20.9400.201/95a.1";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"82";"49";"BreakPoint_V_1";"A";"approved";"521.57";"396.55";"1192.0";"871.0";"==20.9400.201/95a.6";"==20.9400.201/95a.6";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"83";"49";"BreakPoint_V_1";"A";"approved";"612.28";"396.55";"1192.0";"871.0";"==20.9400.201/95a.7";"==20.9400.201/95a.7";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
