"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"114";"52";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"115";"52";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"116";"53";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"117";"53";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"118";"54";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"119";"54";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"120";"55";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"121";"55";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"122";"56";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"123";"56";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"124";"56";"BreakPoint_H_2";"variant_0";"approved";"311.81";"247.38";"1192.0";"871.0";"=400/4a.9/L2.11";"=400/4a.9/L2.11";"220V~";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"125";"56";"BreakPoint_H_2";"variant_0";"approved";"311.81";"270.06";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"126";"57";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"127";"57";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"128";"58";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"129";"58";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"130";"59";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"131";"59";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"132";"60";"BreakPoint_H_2";"variant_0";"approved";"436.54";"88.64";"1192.0";"871.0";"=400/4.9/L1.12";"=400/4.9/L1.12";"220V~";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"133";"60";"BreakPoint_H_2";"variant_0";"approved";"436.54";"111.31";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"134";"60";"BreakPoint_H_2";"variant_0";"approved";"708.66";"88.64";"1192.0";"871.0";"=400/4a.9/L2.12";"=400/4a.9/L2.12";"220V~";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"135";"60";"BreakPoint_H_2";"variant_0";"approved";"708.66";"111.31";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"136";"61";"BreakPoint_H_2";"variant_0";"approved";"119.06";"678.24";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"137";"61";"BreakPoint_H_2";"variant_0";"approved";"119.06";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"138";"62";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"139";"62";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"140";"63";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"141";"63";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"142";"63";"BreakPoint_H_2";"variant_0";"approved";"311.81";"247.38";"1192.0";"871.0";"=400/4a.9/L2.12";"=400/4a.9/L2.12";"220V~";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"143";"63";"BreakPoint_H_2";"variant_0";"approved";"311.81";"270.06";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"144";"64";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"145";"64";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"146";"65";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"147";"65";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"148";"66";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"149";"66";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"150";"67";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"151";"67";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"152";"68";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"153";"68";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"154";"70";"BreakPoint_H_2";"variant_0";"approved";"119.06";"678.24";"1192.0";"871.0";"L-";"L-";"";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"155";"70";"BreakPoint_H_2";"variant_0";"approved";"119.06";"236.04";"1192.0";"871.0";"220V";"220V";"";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"156";"70";"BreakPoint_H_2";"variant_0";"approved";"878.74";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"157";"70";"BreakPoint_H_2";"variant_0";"approved";"878.74";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"158";"71";"BreakPoint_H_2";"variant_0";"approved";"878.74";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"59c";"26";"= 418";"+ 400A";"";"TEXPAN filter rotary valve";"418M2"
"159";"72";"BreakPoint_H_2";"variant_0";"approved";"878.74";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"160";"73";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"161";"73";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
